c s2M s2V K m u N T kf km
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8500 0.4873 0.4607
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9000 0.4906 0.4568
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9500 0.4904 0.4416
0.1 0.1 0.01 100 0 0.7742636826811271 1000 10000 0.4904 0.4608
0.1 0.1 0.01 100 0 0.7742636826811271 1000 500 0.3279 0.3452
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1000 0.3781 0.4004
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1500 0.4127 0.4246
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2000 0.4349 0.4223
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2500 0.4509 0.4419
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3000 0.4648 0.4647
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3500 0.4786 0.4514
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4000 0.478 0.456
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4500 0.4653 0.4287
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5000 0.4566 0.3825
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5500 0.4592 0.3396
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6000 0.4635 0.3084
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6500 0.4624 0.3476
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7000 0.4659 0.3381
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7500 0.4685 0.2392
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8000 0.4589 0.1574
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8500 0.4648 0.1199
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9000 0.455 0.097
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9500 0.4618 0.1532
0.1 0.1 0.01 100 0 0.7742636826811271 1000 10000 0.4735 0.1797
0.1 0.1 0.01 100 0 0.7742636826811271 1000 500 0.3128 0.303
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1000 0.345 0.3592
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1500 0.3922 0.3902
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2000 0.4397 0.4244
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2500 0.4337 0.4082
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3000 0.4472 0.4204
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3500 0.4534 0.4369
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4000 0.47 0.4363
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4500 0.4786 0.4385
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5000 0.4855 0.4599
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5500 0.4867 0.4717
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6000 0.4814 0.4531
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6500 0.4816 0.4623
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7000 0.4772 0.461
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7500 0.4778 0.471
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8000 0.4775 0.4638
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8500 0.4852 0.4739
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9000 0.4772 0.4753
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9500 0.4759 0.4765
0.1 0.1 0.01 100 0 0.7742636826811271 1000 10000 0.4734 0.4837
0.1 0.1 0.01 100 0 0.7742636826811271 1000 500 0.3329 0.2884
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1000 0.3729 0.329
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1500 0.4152 0.3733
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2000 0.4314 0.4185
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2500 0.4523 0.3988
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3000 0.472 0.3979
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3500 0.4648 0.4208
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4000 0.4531 0.4036
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4500 0.4589 0.4343
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5000 0.4622 0.4325
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5500 0.4613 0.4433
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6000 0.4688 0.4543
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6500 0.4704 0.4656
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7000 0.4735 0.4621
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7500 0.4859 0.4693
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8000 0.4862 0.465
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8500 0.4851 0.475
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9000 0.4883 0.4688
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9500 0.4894 0.4647
0.1 0.1 0.01 100 0 0.7742636826811271 1000 10000 0.4912 0.4737
0.1 0.1 0.01 100 0 0.7742636826811271 1000 500 0.2771 0.3012
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1000 0.3027 0.3255
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1500 0.3618 0.3506
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2000 0.3879 0.3409
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2500 0.4137 0.3175
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3000 0.4219 0.3162
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3500 0.4327 0.3275
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4000 0.4243 0.3141
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4500 0.4286 0.3238
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5000 0.4524 0.2752
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5500 0.4578 0.2603
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6000 0.4703 0.1909
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6500 0.47 0.1888
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7000 0.4692 0.1677
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7500 0.4794 0.1014
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8000 0.4789 0.1411
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8500 0.4754 0.1035
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9000 0.4815 0.1033
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9500 0.4833 0.0718
0.1 0.1 0.01 100 0 0.7742636826811271 1000 10000 0.4853 0.0438
0.1 0.1 0.01 100 0 0.7742636826811271 1000 500 0.3222 0.304
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1000 0.3657 0.3322
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1500 0.4172 0.3633
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2000 0.4349 0.4164
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2500 0.4562 0.4378
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3000 0.4591 0.4449
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3500 0.4459 0.4327
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4000 0.4507 0.4341
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4500 0.4679 0.4395
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5000 0.4711 0.4354
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5500 0.4706 0.4556
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6000 0.474 0.4641
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6500 0.4776 0.4659
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7000 0.4677 0.4738
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7500 0.4793 0.4781
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8000 0.4743 0.4843
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8500 0.4802 0.4822
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9000 0.4877 0.4812
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9500 0.4809 0.4814
0.1 0.1 0.01 100 0 0.7742636826811271 1000 10000 0.4871 0.4632
0.1 0.1 0.01 100 0 0.7742636826811271 1000 500 0.3278 0.2772
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1000 0.3587 0.3495
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1500 0.4194 0.371
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2000 0.4439 0.3957
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2500 0.4391 0.3796
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3000 0.4342 0.3928
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3500 0.4262 0.3395
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4000 0.4189 0.3101
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4500 0.4197 0.3214
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5000 0.4278 0.3034
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5500 0.4401 0.2775
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6000 0.4448 0.281
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6500 0.4472 0.3074
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7000 0.4378 0.2808
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7500 0.4157 0.2473
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8000 0.4095 0.2692
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8500 0.41 0.2623
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9000 0.4214 0.3139
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9500 0.4343 0.3138
0.1 0.1 0.01 100 0 0.7742636826811271 1000 10000 0.4392 0.3097
0.1 0.1 0.01 100 0 0.7742636826811271 1000 500 0.303 0.3026
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1000 0.3448 0.3516
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1500 0.4028 0.3436
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2000 0.4264 0.3562
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2500 0.4349 0.3128
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3000 0.4519 0.2987
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3500 0.4491 0.2771
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4000 0.4317 0.261
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4500 0.4382 0.2261
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5000 0.4363 0.2426
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5500 0.4393 0.2837
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6000 0.4408 0.2941
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6500 0.4557 0.3459
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7000 0.4609 0.343
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7500 0.4753 0.335
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8000 0.4777 0.3027
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8500 0.4858 0.2212
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9000 0.4875 0.1566
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9500 0.4832 0.0852
0.1 0.1 0.01 100 0 0.7742636826811271 1000 10000 0.4828 0.0439
0.1 0.1 0.01 100 0 0.7742636826811271 1000 500 0.3138 0.2941
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1000 0.3463 0.3118
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1500 0.3575 0.3152
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2000 0.3995 0.3634
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2500 0.4119 0.3893
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3000 0.4369 0.4278
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3500 0.4663 0.4335
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4000 0.4725 0.4372
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4500 0.4844 0.4625
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5000 0.4922 0.4661
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5500 0.4924 0.4708
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6000 0.4915 0.4708
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6500 0.4941 0.4666
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7000 0.4977 0.4663
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7500 0.4981 0.4698
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8000 0.4972 0.4684
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8500 0.4971 0.4787
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9000 0.4978 0.4795
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9500 0.4991 0.4766
0.1 0.1 0.01 100 0 0.7742636826811271 1000 10000 0.4988 0.4757
0.1 0.1 0.01 100 0 0.7742636826811271 1000 500 0.2708 0.3305
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1000 0.3567 0.3662
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1500 0.4053 0.3893
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2000 0.4132 0.3871
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2500 0.4265 0.3775
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3000 0.411 0.3821
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3500 0.4242 0.3696
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4000 0.4375 0.4096
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4500 0.4736 0.4245
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5000 0.4803 0.4424
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5500 0.4874 0.4441
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6000 0.4863 0.4625
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6500 0.4868 0.4627
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7000 0.4922 0.4608
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7500 0.4909 0.465
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8000 0.4925 0.4581
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8500 0.4931 0.4679
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9000 0.496 0.4742
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9500 0.4957 0.474
0.1 0.1 0.01 100 0 0.7742636826811271 1000 10000 0.4879 0.4398
0.1 0.1 0.01 100 0 0.7742636826811271 1000 500 0.2985 0.3052
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1000 0.3494 0.3476
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1500 0.3715 0.3633
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2000 0.3764 0.3973
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2500 0.4023 0.4255
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3000 0.4333 0.4311
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3500 0.4532 0.4493
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4000 0.4656 0.4633
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4500 0.4573 0.4639
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5000 0.4584 0.4724
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5500 0.4709 0.478
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6000 0.4743 0.4709
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6500 0.4839 0.4715
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7000 0.4894 0.4713
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7500 0.4909 0.4568
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8000 0.4935 0.4674
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8500 0.4961 0.4711
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9000 0.4948 0.476
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9500 0.4927 0.4748
0.1 0.1 0.01 100 0 0.7742636826811271 1000 10000 0.4928 0.476
0.1 0.1 0.01 100 0 0.7742636826811271 1000 500 0.3116 0.3024
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1000 0.3798 0.318
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1500 0.3929 0.3526
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2000 0.4162 0.3684
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2500 0.4378 0.4112
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3000 0.4435 0.4018
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3500 0.4432 0.4165
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4000 0.4462 0.4372
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4500 0.4422 0.4455
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5000 0.433 0.4541
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5500 0.4704 0.4485
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6000 0.4775 0.4468
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6500 0.48 0.4344
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7000 0.4811 0.4419
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7500 0.4822 0.4525
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8000 0.4835 0.4497
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8500 0.4808 0.4519
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9000 0.4825 0.4539
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9500 0.4873 0.4566
0.1 0.1 0.01 100 0 0.7742636826811271 1000 10000 0.4914 0.4749
0.1 0.1 0.01 100 0 0.7742636826811271 1000 500 0.2968 0.3265
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1000 0.3878 0.3888
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1500 0.4192 0.4016
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2000 0.4171 0.4063
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2500 0.4363 0.4334
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3000 0.4404 0.4144
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3500 0.4581 0.4296
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4000 0.4604 0.4301
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4500 0.4708 0.4228
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5000 0.4716 0.4233
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5500 0.4782 0.4367
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6000 0.4804 0.4558
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6500 0.4837 0.4644
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7000 0.4811 0.4786
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7500 0.4839 0.474
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8000 0.4835 0.4795
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8500 0.4839 0.4824
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9000 0.4885 0.4884
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9500 0.4862 0.4809
0.1 0.1 0.01 100 0 0.7742636826811271 1000 10000 0.4862 0.4777
0.1 0.1 0.01 100 0 0.7742636826811271 1000 500 0.2964 0.309
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1000 0.3526 0.3817
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1500 0.3943 0.3946
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2000 0.4384 0.3873
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2500 0.4408 0.4242
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3000 0.4525 0.4456
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3500 0.4366 0.4364
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4000 0.462 0.4433
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4500 0.4851 0.4541
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5000 0.4901 0.4543
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5500 0.4913 0.4541
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6000 0.488 0.4456
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6500 0.4856 0.4381
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7000 0.4834 0.4504
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7500 0.486 0.4344
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8000 0.4823 0.4299
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8500 0.4726 0.4271
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9000 0.4766 0.4242
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9500 0.4782 0.4417
0.1 0.1 0.01 100 0 0.7742636826811271 1000 10000 0.4815 0.441
0.1 0.1 0.01 100 0 0.7742636826811271 1000 500 0.289 0.2805
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1000 0.3427 0.323
0.1 0.1 0.01 100 0 0.7742636826811271 1000 1500 0.3927 0.3725
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2000 0.4025 0.3879
0.1 0.1 0.01 100 0 0.7742636826811271 1000 2500 0.438 0.4259
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3000 0.4673 0.4246
0.1 0.1 0.01 100 0 0.7742636826811271 1000 3500 0.4668 0.4477
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4000 0.4676 0.4534
0.1 0.1 0.01 100 0 0.7742636826811271 1000 4500 0.4751 0.4587
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5000 0.4864 0.4606
0.1 0.1 0.01 100 0 0.7742636826811271 1000 5500 0.4839 0.4619
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6000 0.4838 0.4438
0.1 0.1 0.01 100 0 0.7742636826811271 1000 6500 0.4845 0.4433
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7000 0.4902 0.4551
0.1 0.1 0.01 100 0 0.7742636826811271 1000 7500 0.4905 0.4361
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8000 0.4927 0.446
0.1 0.1 0.01 100 0 0.7742636826811271 1000 8500 0.493 0.4674
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9000 0.4945 0.4466
0.1 0.1 0.01 100 0 0.7742636826811271 1000 9500 0.4961 0.4544
0.1 0.1 0.01 100 0 0.7742636826811271 1000 10000 0.4932 0.4667
0.1 0.1 0.01 100 0 1.0 1000 500 0.3047 0.3139
0.1 0.1 0.01 100 0 1.0 1000 1000 0.346 0.3767
0.1 0.1 0.01 100 0 1.0 1000 1500 0.3623 0.4125
0.1 0.1 0.01 100 0 1.0 1000 2000 0.3809 0.4398
0.1 0.1 0.01 100 0 1.0 1000 2500 0.396 0.4457
0.1 0.1 0.01 100 0 1.0 1000 3000 0.3814 0.4559
0.1 0.1 0.01 100 0 1.0 1000 3500 0.42 0.4579
0.1 0.1 0.01 100 0 1.0 1000 4000 0.4648 0.469
0.1 0.1 0.01 100 0 1.0 1000 4500 0.4805 0.4727
0.1 0.1 0.01 100 0 1.0 1000 5000 0.4838 0.4828
0.1 0.1 0.01 100 0 1.0 1000 5500 0.4865 0.4808
0.1 0.1 0.01 100 0 1.0 1000 6000 0.4869 0.4824
0.1 0.1 0.01 100 0 1.0 1000 6500 0.4896 0.4799
0.1 0.1 0.01 100 0 1.0 1000 7000 0.4934 0.4845
0.1 0.1 0.01 100 0 1.0 1000 7500 0.4944 0.4732
0.1 0.1 0.01 100 0 1.0 1000 8000 0.4938 0.4731
0.1 0.1 0.01 100 0 1.0 1000 8500 0.4933 0.4693
0.1 0.1 0.01 100 0 1.0 1000 9000 0.4942 0.4781
0.1 0.1 0.01 100 0 1.0 1000 9500 0.4949 0.4816
0.1 0.1 0.01 100 0 1.0 1000 10000 0.4955 0.4854
0.1 0.1 0.01 100 0 1.0 1000 500 0.3371 0.3265
0.1 0.1 0.01 100 0 1.0 1000 1000 0.3675 0.3659
0.1 0.1 0.01 100 0 1.0 1000 1500 0.4072 0.3951
0.1 0.1 0.01 100 0 1.0 1000 2000 0.4382 0.4385
0.1 0.1 0.01 100 0 1.0 1000 2500 0.4583 0.4502
0.1 0.1 0.01 100 0 1.0 1000 3000 0.4724 0.4743
0.1 0.1 0.01 100 0 1.0 1000 3500 0.4772 0.4787
0.1 0.1 0.01 100 0 1.0 1000 4000 0.4827 0.4862
0.1 0.1 0.01 100 0 1.0 1000 4500 0.4892 0.4858
0.1 0.1 0.01 100 0 1.0 1000 5000 0.4911 0.4875
0.1 0.1 0.01 100 0 1.0 1000 5500 0.4897 0.4871
0.1 0.1 0.01 100 0 1.0 1000 6000 0.4913 0.4873
0.1 0.1 0.01 100 0 1.0 1000 6500 0.4892 0.487
0.1 0.1 0.01 100 0 1.0 1000 7000 0.4921 0.4872
0.1 0.1 0.01 100 0 1.0 1000 7500 0.4944 0.4918
0.1 0.1 0.01 100 0 1.0 1000 8000 0.4963 0.4931
0.1 0.1 0.01 100 0 1.0 1000 8500 0.4955 0.4928
0.1 0.1 0.01 100 0 1.0 1000 9000 0.4966 0.4937
0.1 0.1 0.01 100 0 1.0 1000 9500 0.4972 0.4902
0.1 0.1 0.01 100 0 1.0 1000 10000 0.4967 0.4913
0.1 0.1 0.01 100 0 1.0 1000 500 0.3236 0.2971
0.1 0.1 0.01 100 0 1.0 1000 1000 0.3868 0.3633
0.1 0.1 0.01 100 0 1.0 1000 1500 0.4268 0.4039
0.1 0.1 0.01 100 0 1.0 1000 2000 0.4481 0.4182
0.1 0.1 0.01 100 0 1.0 1000 2500 0.4538 0.4293
0.1 0.1 0.01 100 0 1.0 1000 3000 0.461 0.4462
0.1 0.1 0.01 100 0 1.0 1000 3500 0.4727 0.4634
0.1 0.1 0.01 100 0 1.0 1000 4000 0.4777 0.4631
0.1 0.1 0.01 100 0 1.0 1000 4500 0.477 0.4632
0.1 0.1 0.01 100 0 1.0 1000 5000 0.4827 0.4735
0.1 0.1 0.01 100 0 1.0 1000 5500 0.4854 0.4804
0.1 0.1 0.01 100 0 1.0 1000 6000 0.4856 0.4783
0.1 0.1 0.01 100 0 1.0 1000 6500 0.4857 0.4834
0.1 0.1 0.01 100 0 1.0 1000 7000 0.4906 0.4877
0.1 0.1 0.01 100 0 1.0 1000 7500 0.489 0.4822
0.1 0.1 0.01 100 0 1.0 1000 8000 0.4917 0.4845
0.1 0.1 0.01 100 0 1.0 1000 8500 0.4908 0.4879
0.1 0.1 0.01 100 0 1.0 1000 9000 0.4835 0.4765
0.1 0.1 0.01 100 0 1.0 1000 9500 0.4776 0.4819
0.1 0.1 0.01 100 0 1.0 1000 10000 0.4767 0.4802
0.1 0.1 0.01 100 0 1.0 1000 500 0.3369 0.3097
0.1 0.1 0.01 100 0 1.0 1000 1000 0.3929 0.3696
0.1 0.1 0.01 100 0 1.0 1000 1500 0.4298 0.4203
0.1 0.1 0.01 100 0 1.0 1000 2000 0.4522 0.4366
0.1 0.1 0.01 100 0 1.0 1000 2500 0.4568 0.4643
0.1 0.1 0.01 100 0 1.0 1000 3000 0.4648 0.465
